,date,ticker,open,high,low,close
0,2022-07-28T00:00:00.000Z,eurusd,1.020555,1.021235,1.020515,1.021035
1,2022-07-28T00:05:00.000Z,eurusd,1.021045,1.021235,1.020555,1.0206
2,2022-07-28T00:10:00.000Z,eurusd,1.020595,1.020685,1.020125,1.0202
3,2022-07-28T00:15:00.000Z,eurusd,1.020205,1.02026,1.019535,1.019545
4,2022-07-28T00:20:00.000Z,eurusd,1.01955,1.019595,1.019115,1.019285
5,2022-07-28T00:25:00.000Z,eurusd,1.019295,1.019305,1.018605,1.01863
6,2022-07-28T00:30:00.000Z,eurusd,1.018645,1.01922,1.01861,1.01913
7,2022-07-28T00:35:00.000Z,eurusd,1.019135,1.019155,1.01873,1.01874
8,2022-07-28T00:40:00.000Z,eurusd,1.018745,1.018775,1.018115,1.018155
9,2022-07-28T00:45:00.000Z,eurusd,1.01816,1.01859,1.018075,1.018355
10,2022-07-28T00:50:00.000Z,eurusd,1.01836,1.018855,1.01836,1.01868
11,2022-07-28T00:55:00.000Z,eurusd,1.018685,1.018955,1.018525,1.018625
12,2022-07-28T01:00:00.000Z,eurusd,1.018635,1.019045,1.018385,1.01891
13,2022-07-28T01:05:00.000Z,eurusd,1.018905,1.019345,1.018635,1.019295
14,2022-07-28T01:10:00.000Z,eurusd,1.0193,1.01971,1.01899,1.01953
15,2022-07-28T01:15:00.000Z,eurusd,1.019525,1.02005,1.019305,1.02005
16,2022-07-28T01:20:00.000Z,eurusd,1.020055,1.020095,1.01962,1.019635
17,2022-07-28T01:25:00.000Z,eurusd,1.01963,1.019765,1.019025,1.019735
18,2022-07-28T01:30:00.000Z,eurusd,1.019755,1.021225,1.01967,1.021085
19,2022-07-28T01:35:00.000Z,eurusd,1.02109,1.02148,1.021015,1.021035
20,2022-07-28T01:40:00.000Z,eurusd,1.02103,1.021135,1.020385,1.020695
21,2022-07-28T01:45:00.000Z,eurusd,1.02069,1.021285,1.020685,1.021165
22,2022-07-28T01:50:00.000Z,eurusd,1.02116,1.021335,1.020545,1.02072
23,2022-07-28T01:55:00.000Z,eurusd,1.020715,1.020875,1.020505,1.020615
24,2022-07-28T02:00:00.000Z,eurusd,1.020605,1.020715,1.020075,1.02009
25,2022-07-28T02:05:00.000Z,eurusd,1.0201,1.020295,1.019805,1.01981
26,2022-07-28T02:10:00.000Z,eurusd,1.019805,1.020165,1.019635,1.02004
27,2022-07-28T02:15:00.000Z,eurusd,1.02005,1.020185,1.019985,1.020165
28,2022-07-28T02:20:00.000Z,eurusd,1.02017,1.02033,1.020005,1.02007
29,2022-07-28T02:25:00.000Z,eurusd,1.020065,1.020395,1.02002,1.020065
30,2022-07-28T02:30:00.000Z,eurusd,1.02007,1.02017,1.01993,1.02008
31,2022-07-28T02:35:00.000Z,eurusd,1.020085,1.020435,1.020065,1.020365
32,2022-07-28T02:40:00.000Z,eurusd,1.020375,1.020405,1.020135,1.02018
33,2022-07-28T02:45:00.000Z,eurusd,1.020185,1.02039,1.02005,1.020375
34,2022-07-28T02:50:00.000Z,eurusd,1.02037,1.020625,1.02037,1.020465
35,2022-07-28T02:55:00.000Z,eurusd,1.02047,1.02064,1.02047,1.020535
36,2022-07-28T03:00:00.000Z,eurusd,1.020525,1.021095,1.020495,1.021065
37,2022-07-28T03:05:00.000Z,eurusd,1.02107,1.02138,1.021065,1.02127
38,2022-07-28T03:10:00.000Z,eurusd,1.021265,1.021425,1.02124,1.021375
39,2022-07-28T03:15:00.000Z,eurusd,1.02138,1.021395,1.02105,1.02109
40,2022-07-28T03:20:00.000Z,eurusd,1.021095,1.02143,1.020925,1.021375
41,2022-07-28T03:25:00.000Z,eurusd,1.02137,1.021575,1.02132,1.0214
42,2022-07-28T03:30:00.000Z,eurusd,1.021405,1.021425,1.021065,1.021275
43,2022-07-28T03:35:00.000Z,eurusd,1.021265,1.02129,1.021135,1.021225
44,2022-07-28T03:40:00.000Z,eurusd,1.021215,1.0213,1.02108,1.02115
45,2022-07-28T03:45:00.000Z,eurusd,1.021145,1.02117,1.020615,1.02077
46,2022-07-28T03:50:00.000Z,eurusd,1.020775,1.020855,1.02059,1.020645
47,2022-07-28T03:55:00.000Z,eurusd,1.020655,1.021035,1.020625,1.020985
48,2022-07-28T04:00:00.000Z,eurusd,1.020975,1.02128,1.02089,1.020925
49,2022-07-28T04:05:00.000Z,eurusd,1.020935,1.020935,1.020435,1.020535
50,2022-07-28T04:10:00.000Z,eurusd,1.02053,1.02057,1.020235,1.02046
51,2022-07-28T04:15:00.000Z,eurusd,1.020455,1.02065,1.020425,1.020435
52,2022-07-28T04:20:00.000Z,eurusd,1.020445,1.020685,1.02044,1.020505
53,2022-07-28T04:25:00.000Z,eurusd,1.02051,1.02104,1.02043,1.020885
54,2022-07-28T04:30:00.000Z,eurusd,1.020875,1.022345,1.02015,1.020185
55,2022-07-28T04:35:00.000Z,eurusd,1.020185,1.02054,1.020035,1.02036
56,2022-07-28T04:40:00.000Z,eurusd,1.020355,1.02066,1.02032,1.020615
57,2022-07-28T04:45:00.000Z,eurusd,1.02061,1.020785,1.020335,1.02071
58,2022-07-28T04:50:00.000Z,eurusd,1.020705,1.020925,1.020515,1.02052
59,2022-07-28T04:55:00.000Z,eurusd,1.020515,1.020835,1.020215,1.020225
60,2022-07-28T05:00:00.000Z,eurusd,1.020235,1.020605,1.020235,1.020555
61,2022-07-28T05:05:00.000Z,eurusd,1.02055,1.02055,1.020175,1.020285
62,2022-07-28T05:10:00.000Z,eurusd,1.02029,1.020535,1.020285,1.020435
63,2022-07-28T05:15:00.000Z,eurusd,1.020425,1.020585,1.020285,1.020395
64,2022-07-28T05:20:00.000Z,eurusd,1.020385,1.020545,1.020345,1.02052
65,2022-07-28T05:25:00.000Z,eurusd,1.020515,1.020705,1.020475,1.020685
66,2022-07-28T05:30:00.000Z,eurusd,1.02068,1.02108,1.020675,1.02095
67,2022-07-28T05:35:00.000Z,eurusd,1.020945,1.021075,1.020795,1.020975
68,2022-07-28T05:40:00.000Z,eurusd,1.020965,1.021435,1.020725,1.021385
69,2022-07-28T05:45:00.000Z,eurusd,1.021395,1.021835,1.02119,1.02168
70,2022-07-28T05:50:00.000Z,eurusd,1.021685,1.022575,1.021655,1.022405
71,2022-07-28T05:55:00.000Z,eurusd,1.0224,1.02253,1.021975,1.022125
72,2022-07-28T06:00:00.000Z,eurusd,1.02212,1.022335,1.021715,1.02227
73,2022-07-28T06:05:00.000Z,eurusd,1.022275,1.022825,1.022035,1.02262
74,2022-07-28T06:10:00.000Z,eurusd,1.022615,1.02268,1.022225,1.022235
75,2022-07-28T06:15:00.000Z,eurusd,1.02223,1.022375,1.021655,1.02222
76,2022-07-28T06:20:00.000Z,eurusd,1.022225,1.022545,1.022035,1.022395
77,2022-07-28T06:25:00.000Z,eurusd,1.02239,1.02273,1.022105,1.022715
78,2022-07-28T06:30:00.000Z,eurusd,1.02272,1.02345,1.022515,1.022585
79,2022-07-28T06:35:00.000Z,eurusd,1.02258,1.022815,1.022315,1.02232
80,2022-07-28T06:40:00.000Z,eurusd,1.022315,1.022585,1.02196,1.0224
81,2022-07-28T06:45:00.000Z,eurusd,1.022395,1.022405,1.020825,1.021055
82,2022-07-28T06:50:00.000Z,eurusd,1.021065,1.021135,1.020285,1.020745
83,2022-07-28T06:55:00.000Z,eurusd,1.02074,1.02167,1.020455,1.02163
84,2022-07-28T07:00:00.000Z,eurusd,1.021635,1.021675,1.020645,1.02099
85,2022-07-28T07:05:00.000Z,eurusd,1.020985,1.021515,1.020615,1.020945
86,2022-07-28T07:10:00.000Z,eurusd,1.02094,1.021095,1.020155,1.020735
87,2022-07-28T07:15:00.000Z,eurusd,1.020745,1.02103,1.020465,1.020545
88,2022-07-28T07:20:00.000Z,eurusd,1.020555,1.020645,1.018545,1.01874
89,2022-07-28T07:25:00.000Z,eurusd,1.01875,1.01977,1.018635,1.019595
90,2022-07-28T07:30:00.000Z,eurusd,1.0196,1.01975,1.01866,1.019385
91,2022-07-28T07:35:00.000Z,eurusd,1.01938,1.019485,1.019015,1.01932
92,2022-07-28T07:40:00.000Z,eurusd,1.019325,1.020125,1.01906,1.01921
93,2022-07-28T07:45:00.000Z,eurusd,1.019215,1.0196,1.018995,1.019375
94,2022-07-28T07:50:00.000Z,eurusd,1.01937,1.020035,1.01923,1.020035
95,2022-07-28T07:55:00.000Z,eurusd,1.02003,1.021145,1.019995,1.02101
96,2022-07-28T08:00:00.000Z,eurusd,1.021025,1.0214,1.02,1.020205
97,2022-07-28T08:05:00.000Z,eurusd,1.020195,1.020575,1.019825,1.020355
98,2022-07-28T08:10:00.000Z,eurusd,1.02035,1.020365,1.019635,1.020195
99,2022-07-28T08:15:00.000Z,eurusd,1.0202,1.02078,1.02001,1.02075
100,2022-07-28T08:20:00.000Z,eurusd,1.020745,1.021055,1.020585,1.020775
101,2022-07-28T08:25:00.000Z,eurusd,1.02076,1.020765,1.020095,1.020225
102,2022-07-28T08:30:00.000Z,eurusd,1.02022,1.02044,1.019895,1.020415
103,2022-07-28T08:35:00.000Z,eurusd,1.02041,1.021025,1.020285,1.020445
104,2022-07-28T08:40:00.000Z,eurusd,1.020455,1.02149,1.020425,1.021275
105,2022-07-28T08:45:00.000Z,eurusd,1.021265,1.02167,1.021065,1.021645
106,2022-07-28T08:50:00.000Z,eurusd,1.02164,1.021975,1.020825,1.020855
107,2022-07-28T08:55:00.000Z,eurusd,1.020845,1.021915,1.020615,1.02178
108,2022-07-28T09:00:00.000Z,eurusd,1.021775,1.021775,1.020155,1.02039
109,2022-07-28T09:05:00.000Z,eurusd,1.020385,1.020565,1.020025,1.020345
110,2022-07-28T09:10:00.000Z,eurusd,1.02034,1.02044,1.02004,1.020125
111,2022-07-28T09:15:00.000Z,eurusd,1.020115,1.020495,1.020045,1.020425
112,2022-07-28T09:20:00.000Z,eurusd,1.020415,1.020605,1.02006,1.020285
113,2022-07-28T09:25:00.000Z,eurusd,1.020275,1.020435,1.0201,1.02014
114,2022-07-28T09:30:00.000Z,eurusd,1.020145,1.020185,1.01936,1.019835
115,2022-07-28T09:35:00.000Z,eurusd,1.01983,1.020035,1.01904,1.019175
116,2022-07-28T09:40:00.000Z,eurusd,1.019185,1.019285,1.018925,1.018935
117,2022-07-28T09:45:00.000Z,eurusd,1.018945,1.018985,1.017245,1.017435
118,2022-07-28T09:50:00.000Z,eurusd,1.017445,1.017705,1.016215,1.016385
119,2022-07-28T09:55:00.000Z,eurusd,1.01639,1.016395,1.01522,1.015335
120,2022-07-28T10:00:00.000Z,eurusd,1.015345,1.016225,1.01496,1.016225
121,2022-07-28T10:05:00.000Z,eurusd,1.01622,1.016585,1.01594,1.01597
122,2022-07-28T10:10:00.000Z,eurusd,1.015965,1.016385,1.015655,1.016185
123,2022-07-28T10:15:00.000Z,eurusd,1.016175,1.016355,1.01567,1.015925
124,2022-07-28T10:20:00.000Z,eurusd,1.01593,1.016415,1.01584,1.016035
125,2022-07-28T10:25:00.000Z,eurusd,1.016025,1.016205,1.015575,1.015835
126,2022-07-28T10:30:00.000Z,eurusd,1.01584,1.016085,1.015345,1.015935
127,2022-07-28T10:35:00.000Z,eurusd,1.01593,1.015945,1.015335,1.015345
128,2022-07-28T10:40:00.000Z,eurusd,1.01534,1.015535,1.013965,1.014035
129,2022-07-28T10:45:00.000Z,eurusd,1.014025,1.01418,1.01238,1.01247
130,2022-07-28T10:50:00.000Z,eurusd,1.01247,1.0131,1.012375,1.01269
131,2022-07-28T10:55:00.000Z,eurusd,1.012685,1.013415,1.012415,1.013375
132,2022-07-28T11:00:00.000Z,eurusd,1.01338,1.013675,1.01308,1.013245
133,2022-07-28T11:05:00.000Z,eurusd,1.01325,1.013495,1.01259,1.013295
134,2022-07-28T11:10:00.000Z,eurusd,1.01329,1.013395,1.012795,1.013145
135,2022-07-28T11:15:00.000Z,eurusd,1.01315,1.013415,1.012955,1.013045
136,2022-07-28T11:20:00.000Z,eurusd,1.01304,1.013185,1.01218,1.01287
137,2022-07-28T11:25:00.000Z,eurusd,1.012865,1.01287,1.012285,1.012855
138,2022-07-28T11:30:00.000Z,eurusd,1.01286,1.013245,1.012465,1.01281
139,2022-07-28T11:35:00.000Z,eurusd,1.012815,1.013185,1.012735,1.01287
140,2022-07-28T11:40:00.000Z,eurusd,1.012865,1.012885,1.012385,1.012725
141,2022-07-28T11:45:00.000Z,eurusd,1.01272,1.012855,1.01232,1.012475
142,2022-07-28T11:50:00.000Z,eurusd,1.01248,1.012645,1.011575,1.012555
143,2022-07-28T11:55:00.000Z,eurusd,1.01256,1.012585,1.011415,1.01183
144,2022-07-28T12:00:00.000Z,eurusd,1.011825,1.012665,1.01167,1.01214
145,2022-07-28T12:05:00.000Z,eurusd,1.012145,1.012495,1.011705,1.011755
146,2022-07-28T12:10:00.000Z,eurusd,1.01175,1.012255,1.011585,1.012245
147,2022-07-28T12:15:00.000Z,eurusd,1.012235,1.01318,1.012155,1.01315
148,2022-07-28T12:20:00.000Z,eurusd,1.013165,1.013245,1.012615,1.012695
149,2022-07-28T12:25:00.000Z,eurusd,1.012705,1.013195,1.0122,1.013
150,2022-07-28T12:30:00.000Z,eurusd,1.013015,1.015275,1.01278,1.015045
151,2022-07-28T12:35:00.000Z,eurusd,1.01505,1.01614,1.0147,1.015425
152,2022-07-28T12:40:00.000Z,eurusd,1.01542,1.015675,1.01442,1.01549
153,2022-07-28T12:45:00.000Z,eurusd,1.015495,1.016665,1.01525,1.016605
154,2022-07-28T12:50:00.000Z,eurusd,1.0166,1.016745,1.015895,1.016305
155,2022-07-28T12:55:00.000Z,eurusd,1.016295,1.017515,1.016225,1.016385
156,2022-07-28T13:00:00.000Z,eurusd,1.016385,1.016675,1.014815,1.014965
157,2022-07-28T13:05:00.000Z,eurusd,1.01496,1.015575,1.014775,1.01496
158,2022-07-28T13:10:00.000Z,eurusd,1.014965,1.016635,1.01496,1.016585
159,2022-07-28T13:15:00.000Z,eurusd,1.016595,1.017225,1.016025,1.017155
160,2022-07-28T13:20:00.000Z,eurusd,1.01715,1.017215,1.016135,1.016545
161,2022-07-28T13:25:00.000Z,eurusd,1.01655,1.01735,1.01628,1.01689
162,2022-07-28T13:30:00.000Z,eurusd,1.016885,1.017055,1.01509,1.015625
163,2022-07-28T13:35:00.000Z,eurusd,1.015635,1.016715,1.015385,1.015655
164,2022-07-28T13:40:00.000Z,eurusd,1.015645,1.016485,1.01555,1.01571
165,2022-07-28T13:45:00.000Z,eurusd,1.015715,1.015895,1.0139,1.014795
166,2022-07-28T13:50:00.000Z,eurusd,1.014805,1.014975,1.012755,1.01301
167,2022-07-28T13:55:00.000Z,eurusd,1.01303,1.014025,1.012635,1.013945
168,2022-07-28T14:00:00.000Z,eurusd,1.01395,1.014875,1.013945,1.0146
169,2022-07-28T14:05:00.000Z,eurusd,1.01459,1.014835,1.013885,1.014795
170,2022-07-28T14:10:00.000Z,eurusd,1.0148,1.015665,1.01434,1.0147
171,2022-07-28T14:15:00.000Z,eurusd,1.01471,1.01584,1.014685,1.015735
172,2022-07-28T14:20:00.000Z,eurusd,1.015755,1.01625,1.015225,1.01615
173,2022-07-28T14:25:00.000Z,eurusd,1.016155,1.01655,1.01589,1.016005
174,2022-07-28T14:30:00.000Z,eurusd,1.01601,1.016185,1.015115,1.015675
175,2022-07-28T14:35:00.000Z,eurusd,1.01568,1.01658,1.01546,1.016165
176,2022-07-28T14:40:00.000Z,eurusd,1.01617,1.016575,1.01568,1.01651
177,2022-07-28T14:45:00.000Z,eurusd,1.0165,1.016775,1.016085,1.016645
178,2022-07-28T14:50:00.000Z,eurusd,1.01665,1.01687,1.015465,1.01559
179,2022-07-28T14:55:00.000Z,eurusd,1.015585,1.015935,1.01485,1.015635
180,2022-07-28T15:00:00.000Z,eurusd,1.015635,1.016085,1.015355,1.015645
181,2022-07-28T15:05:00.000Z,eurusd,1.01564,1.015785,1.015255,1.015385
182,2022-07-28T15:10:00.000Z,eurusd,1.01539,1.01543,1.014725,1.014905
183,2022-07-28T15:15:00.000Z,eurusd,1.01489,1.015495,1.014625,1.01527
184,2022-07-28T15:20:00.000Z,eurusd,1.015275,1.016185,1.014925,1.016165
185,2022-07-28T15:25:00.000Z,eurusd,1.016155,1.016715,1.016065,1.016325
186,2022-07-28T15:30:00.000Z,eurusd,1.016315,1.017065,1.01619,1.016725
187,2022-07-28T15:35:00.000Z,eurusd,1.01673,1.017075,1.016245,1.016955
188,2022-07-28T15:40:00.000Z,eurusd,1.01697,1.017125,1.01629,1.01666
189,2022-07-28T15:45:00.000Z,eurusd,1.016655,1.016665,1.01597,1.016465
190,2022-07-28T15:50:00.000Z,eurusd,1.01647,1.016585,1.016,1.016025
191,2022-07-28T15:55:00.000Z,eurusd,1.01602,1.016525,1.015495,1.01652
192,2022-07-28T16:00:00.000Z,eurusd,1.016525,1.01656,1.01549,1.015655
193,2022-07-28T16:05:00.000Z,eurusd,1.01565,1.016005,1.015225,1.015395
194,2022-07-28T16:10:00.000Z,eurusd,1.01539,1.015505,1.015005,1.015325
195,2022-07-28T16:15:00.000Z,eurusd,1.01532,1.015325,1.014675,1.014675
196,2022-07-28T16:20:00.000Z,eurusd,1.01468,1.015205,1.014585,1.015035
197,2022-07-28T16:25:00.000Z,eurusd,1.015025,1.015025,1.01455,1.01473
198,2022-07-28T16:30:00.000Z,eurusd,1.014725,1.014795,1.01421,1.014435
199,2022-07-28T16:35:00.000Z,eurusd,1.014445,1.015325,1.014445,1.015295
200,2022-07-28T16:40:00.000Z,eurusd,1.0153,1.015455,1.014865,1.01508
201,2022-07-28T16:45:00.000Z,eurusd,1.015085,1.015345,1.015065,1.015315
202,2022-07-28T16:50:00.000Z,eurusd,1.015325,1.015345,1.014885,1.014995
203,2022-07-28T16:55:00.000Z,eurusd,1.01501,1.015855,1.01488,1.015795
204,2022-07-28T17:00:00.000Z,eurusd,1.01579,1.016155,1.015625,1.016015
205,2022-07-28T17:05:00.000Z,eurusd,1.01601,1.016665,1.01601,1.016655
206,2022-07-28T17:10:00.000Z,eurusd,1.01665,1.016655,1.01607,1.016085
207,2022-07-28T17:15:00.000Z,eurusd,1.016095,1.016115,1.015775,1.01595
208,2022-07-28T17:20:00.000Z,eurusd,1.015955,1.016015,1.015655,1.015695
209,2022-07-28T17:25:00.000Z,eurusd,1.0157,1.015805,1.01555,1.015795
210,2022-07-28T17:30:00.000Z,eurusd,1.01579,1.015825,1.015565,1.015665
211,2022-07-28T17:35:00.000Z,eurusd,1.015655,1.016115,1.015655,1.01601
212,2022-07-28T17:40:00.000Z,eurusd,1.016015,1.01637,1.016015,1.016255
213,2022-07-28T17:45:00.000Z,eurusd,1.01626,1.016265,1.01591,1.016165
214,2022-07-28T17:50:00.000Z,eurusd,1.01616,1.016165,1.015965,1.015965
215,2022-07-28T17:55:00.000Z,eurusd,1.015975,1.01615,1.015945,1.016015
216,2022-07-28T18:00:00.000Z,eurusd,1.016025,1.016145,1.015895,1.016075
217,2022-07-28T18:05:00.000Z,eurusd,1.01607,1.01607,1.01562,1.0157
218,2022-07-28T18:10:00.000Z,eurusd,1.015705,1.015965,1.015705,1.015965
219,2022-07-28T18:15:00.000Z,eurusd,1.015955,1.01644,1.015945,1.016395
220,2022-07-28T18:20:00.000Z,eurusd,1.016385,1.016675,1.016295,1.016625
221,2022-07-28T18:25:00.000Z,eurusd,1.01662,1.016785,1.016515,1.01661
222,2022-07-28T18:30:00.000Z,eurusd,1.016615,1.016665,1.016285,1.016425
223,2022-07-28T18:35:00.000Z,eurusd,1.01642,1.016775,1.01639,1.01651
224,2022-07-28T18:40:00.000Z,eurusd,1.016485,1.016715,1.016265,1.016615
225,2022-07-28T18:45:00.000Z,eurusd,1.01661,1.016945,1.016545,1.016815
226,2022-07-28T18:50:00.000Z,eurusd,1.016805,1.01744,1.016745,1.017355
227,2022-07-28T18:55:00.000Z,eurusd,1.017365,1.017685,1.017285,1.017665
228,2022-07-28T19:00:00.000Z,eurusd,1.01766,1.018145,1.017645,1.01792
229,2022-07-28T19:05:00.000Z,eurusd,1.017915,1.018685,1.017795,1.018655
230,2022-07-28T19:10:00.000Z,eurusd,1.01865,1.018675,1.0183,1.018335
231,2022-07-28T19:15:00.000Z,eurusd,1.018345,1.018615,1.01832,1.018545
232,2022-07-28T19:20:00.000Z,eurusd,1.018555,1.018795,1.018475,1.018755
233,2022-07-28T19:25:00.000Z,eurusd,1.01876,1.018835,1.018555,1.018595
234,2022-07-28T19:30:00.000Z,eurusd,1.018605,1.018645,1.018485,1.018615
235,2022-07-28T19:35:00.000Z,eurusd,1.01861,1.018635,1.018345,1.01849
236,2022-07-28T19:40:00.000Z,eurusd,1.01849,1.018625,1.018345,1.018595
237,2022-07-28T19:45:00.000Z,eurusd,1.01859,1.018665,1.018345,1.018425
238,2022-07-28T19:50:00.000Z,eurusd,1.01842,1.018825,1.018405,1.01874
239,2022-07-28T19:55:00.000Z,eurusd,1.018735,1.01874,1.018515,1.018655
240,2022-07-28T20:00:00.000Z,eurusd,1.01864,1.018795,1.018505,1.018595
241,2022-07-28T20:05:00.000Z,eurusd,1.0186,1.018895,1.0186,1.018885
242,2022-07-28T20:10:00.000Z,eurusd,1.01889,1.019045,1.018755,1.018915
243,2022-07-28T20:15:00.000Z,eurusd,1.018905,1.01905,1.018855,1.019015
244,2022-07-28T20:20:00.000Z,eurusd,1.019005,1.019385,1.01899,1.019335
245,2022-07-28T20:25:00.000Z,eurusd,1.019325,1.01937,1.019115,1.019135
246,2022-07-28T20:30:00.000Z,eurusd,1.019135,1.019375,1.019095,1.019225
247,2022-07-28T20:35:00.000Z,eurusd,1.019215,1.019805,1.019215,1.019785
248,2022-07-28T20:40:00.000Z,eurusd,1.01978,1.019985,1.019765,1.019785
249,2022-07-28T20:45:00.000Z,eurusd,1.019795,1.019845,1.01966,1.019685
250,2022-07-28T20:50:00.000Z,eurusd,1.019675,1.019905,1.019655,1.019865
251,2022-07-28T20:55:00.000Z,eurusd,1.019855,1.019855,1.019595,1.019625
